,Output,Time
1609,1,2018-06-03 07:04:40
1610,1,2018-06-03 07:04:40
1611,1,2018-06-03 07:04:40
1612,1,2018-06-03 07:04:40
1613,1,2018-06-03 07:04:40
1614,1,2018-06-03 07:04:40
1615,1,2018-06-03 07:04:40
1616,1,2018-06-03 07:04:40
1617,1,2018-06-03 07:04:40
1618,1,2018-06-03 07:04:40
1619,1,2018-06-03 07:04:40
1620,1,2018-06-03 07:04:40
1621,1,2018-06-03 07:04:40
1622,1,2018-06-03 07:04:40
1623,1,2018-06-03 07:04:40
1624,1,2018-06-03 07:04:40
1625,1,2018-06-03 07:04:40
1626,1,2018-06-03 07:04:40
1627,1,2018-06-03 07:04:40
1628,1,2018-06-03 07:04:40
1629,1,2018-06-03 07:04:40
1630,1,2018-06-03 07:04:40
1631,1,2018-06-03 07:04:40
1632,1,2018-06-03 07:04:40
1633,1,2018-06-03 07:04:40
1634,1,2018-06-03 07:04:40
1635,1,2018-06-03 07:04:40
1636,1,2018-06-03 07:04:40
1637,1,2018-06-03 07:04:40
1638,1,2018-06-03 07:04:40
1639,1,2018-06-03 07:04:40
1640,1,2018-06-03 07:04:40
1641,1,2018-06-03 07:04:40
1642,1,2018-06-03 07:04:40
1643,1,2018-06-03 07:04:40
1644,1,2018-06-03 07:04:40
1645,1,2018-06-03 07:04:40
1646,1,2018-06-03 07:04:40
1647,1,2018-06-03 07:04:40
1648,1,2018-06-03 07:04:40
1649,1,2018-06-03 07:04:40
1650,1,2018-06-03 07:04:40
1651,1,2018-06-03 07:04:40
1652,1,2018-06-03 07:04:40
1653,1,2018-06-03 07:04:40
1654,1,2018-06-03 07:04:40
1655,1,2018-06-03 07:04:40
1656,1,2018-06-03 07:04:40
1657,1,2018-06-03 07:04:40
1658,1,2018-06-03 07:04:40
1659,1,2018-06-03 07:04:40
1660,1,2018-06-03 07:04:40
1661,1,2018-06-03 07:04:40
1662,1,2018-06-03 07:04:40
1663,1,2018-06-03 07:04:40
1664,1,2018-06-03 07:04:40
1665,1,2018-06-03 07:04:40
1666,1,2018-06-03 07:04:40
1667,1,2018-06-03 07:04:40
1668,1,2018-06-03 07:04:40
1669,1,2018-06-03 07:04:40
1670,1,2018-06-03 07:04:40
1671,1,2018-06-03 07:04:40
1672,1,2018-06-03 07:04:40
1673,1,2018-06-03 07:04:40
1674,1,2018-06-03 07:04:40
1675,1,2018-06-03 07:04:40
1676,1,2018-06-03 07:04:40
1677,1,2018-06-03 07:04:40
1678,1,2018-06-03 07:04:40
1679,1,2018-06-03 07:04:40
1680,1,2018-06-03 07:04:40
1681,1,2018-06-03 07:04:40
1682,1,2018-06-03 07:04:40
1683,1,2018-06-03 07:04:40
1684,1,2018-06-03 07:04:40
1685,1,2018-06-03 07:04:40
1686,1,2018-06-03 07:04:40
1687,1,2018-06-03 07:04:40
1688,1,2018-06-03 07:04:40
1689,1,2018-06-03 07:04:40
1690,1,2018-06-03 07:04:40
1691,1,2018-06-03 07:04:40
1692,1,2018-06-03 07:04:40
1693,1,2018-06-03 07:04:40
1694,1,2018-06-03 07:04:40
1695,1,2018-06-03 07:04:40
1696,1,2018-06-03 07:04:40
1697,1,2018-06-03 07:04:40
1698,1,2018-06-03 07:04:40
1699,1,2018-06-03 07:04:40
1700,1,2018-06-03 07:04:40
1701,1,2018-06-03 07:04:40
1702,1,2018-06-03 07:04:40
1703,1,2018-06-03 07:04:40
1704,1,2018-06-03 07:04:40
1705,1,2018-06-03 07:04:40
1706,1,2018-06-03 07:04:40
1707,1,2018-06-03 07:04:40
1708,1,2018-06-03 07:04:40
1709,1,2018-06-03 07:04:40
1710,1,2018-06-03 07:04:40
1711,1,2018-06-03 07:04:40
1712,1,2018-06-03 07:04:40
1713,1,2018-06-03 07:04:40
1714,1,2018-06-03 07:04:40
1715,1,2018-06-03 07:04:40
1716,1,2018-06-03 07:04:40
1717,1,2018-06-03 07:04:40
1718,1,2018-06-03 07:04:40
1719,1,2018-06-03 07:04:40
1720,1,2018-06-03 07:04:40
1721,1,2018-06-03 07:04:40
1722,1,2018-06-03 07:04:40
1723,1,2018-06-03 07:04:40
1724,1,2018-06-03 07:04:40
1725,1,2018-06-03 07:04:40
1726,1,2018-06-03 07:04:40
1727,1,2018-06-03 07:04:40
1728,1,2018-06-03 07:04:40
1729,1,2018-06-03 07:04:40
1730,1,2018-06-03 07:04:40
1731,1,2018-06-03 07:04:40
1732,1,2018-06-03 07:04:40
1733,1,2018-06-03 07:04:40
1734,1,2018-06-03 07:04:40
1735,1,2018-06-03 07:04:40
1736,1,2018-06-03 07:04:40
1737,1,2018-06-03 07:04:40
1738,1,2018-06-03 07:04:40
1739,1,2018-06-03 07:04:40
1740,1,2018-06-03 07:04:40
1741,1,2018-06-03 07:04:40
1742,1,2018-06-03 07:04:40
1743,1,2018-06-03 07:04:40
1744,1,2018-06-03 07:04:40
1745,1,2018-06-03 07:04:40
1746,1,2018-06-03 07:04:40
1747,1,2018-06-03 07:04:40
1748,1,2018-06-03 07:04:40
1749,1,2018-06-03 07:04:40
1750,1,2018-06-03 07:04:40
1751,1,2018-06-03 07:04:40
1752,1,2018-06-03 07:04:40
1753,1,2018-06-03 07:04:40
1754,1,2018-06-03 07:04:40
1755,1,2018-06-03 07:04:40
1756,1,2018-06-03 07:04:40
1757,1,2018-06-03 07:04:40
1758,1,2018-06-03 07:04:40
1759,1,2018-06-03 07:04:40
1760,1,2018-06-03 07:04:40
1761,1,2018-06-03 07:04:40
1762,1,2018-06-03 07:04:40
1763,1,2018-06-03 07:04:40
1764,1,2018-06-03 07:04:40
1765,1,2018-06-03 07:04:40
1766,1,2018-06-03 07:04:40
1767,1,2018-06-03 07:04:40
1768,1,2018-06-03 07:04:40
1769,1,2018-06-03 07:04:40
1770,1,2018-06-03 07:04:40
1771,1,2018-06-03 07:04:40
1772,1,2018-06-03 07:04:40
1773,1,2018-06-03 07:04:40
1774,1,2018-06-03 07:04:40
1775,1,2018-06-03 07:04:40
1776,1,2018-06-03 07:04:40
1777,1,2018-06-03 07:04:40
1778,1,2018-06-03 07:04:40
1779,1,2018-06-03 07:04:40
1780,1,2018-06-03 07:04:40
1781,1,2018-06-03 07:04:40
1782,1,2018-06-03 07:04:40
1783,1,2018-06-03 07:04:40
1784,1,2018-06-03 07:04:40
1785,1,2018-06-03 07:04:40
1786,1,2018-06-03 07:04:40
1787,1,2018-06-03 07:04:40
1788,1,2018-06-03 07:04:40
1789,1,2018-06-03 07:04:40
1790,1,2018-06-03 07:04:40
1791,1,2018-06-03 07:04:40
1792,1,2018-06-03 07:04:40
1793,1,2018-06-03 07:04:40
1794,1,2018-06-03 07:04:40
1795,1,2018-06-03 07:04:40
1796,1,2018-06-03 07:04:40
1797,1,2018-06-03 07:04:40
1798,1,2018-06-03 07:04:40
1799,1,2018-06-03 07:04:40
1800,1,2018-06-03 07:04:40
1801,1,2018-06-03 07:04:40
1802,1,2018-06-03 07:04:40
1803,1,2018-06-03 07:04:40
1804,1,2018-06-03 07:04:40
1805,1,2018-06-03 07:04:40
1806,1,2018-06-03 07:04:40
1807,1,2018-06-03 07:04:40
1808,1,2018-06-03 07:04:40
1809,1,2018-06-03 07:04:40
1810,1,2018-06-03 07:04:40
1811,1,2018-06-03 07:04:40
1812,1,2018-06-03 07:04:40
1813,1,2018-06-03 07:04:40
1814,1,2018-06-03 07:04:40
1815,1,2018-06-03 07:04:40
1816,1,2018-06-03 07:04:40
1817,1,2018-06-03 07:04:40
1818,1,2018-06-03 07:04:40
1819,1,2018-06-03 07:04:40
1820,1,2018-06-03 07:04:40
1821,1,2018-06-03 07:04:40
1822,1,2018-06-03 07:04:40
1823,1,2018-06-03 07:04:40
1824,1,2018-06-03 07:04:40
1825,1,2018-06-03 07:04:40
1826,1,2018-06-03 07:04:40
1827,1,2018-06-03 07:04:40
1828,1,2018-06-03 07:04:40
1829,1,2018-06-03 07:04:40
1830,1,2018-06-03 07:04:40
1831,1,2018-06-03 07:04:40
1832,1,2018-06-03 07:04:40
1833,1,2018-06-03 07:04:40
1834,1,2018-06-03 07:04:40
1835,1,2018-06-03 07:04:40
1836,1,2018-06-03 07:04:40
1837,1,2018-06-03 07:04:40
1838,1,2018-06-03 07:04:40
1839,1,2018-06-03 07:04:40
1840,1,2018-06-03 07:04:40
1841,1,2018-06-03 07:04:40
1842,1,2018-06-03 07:04:40
1843,1,2018-06-03 07:04:40
1844,1,2018-06-03 07:04:40
1845,1,2018-06-03 07:04:40
1846,1,2018-06-03 07:04:40
1847,1,2018-06-03 07:04:40
1848,1,2018-06-03 07:04:40
1849,1,2018-06-03 07:04:40
1850,1,2018-06-03 07:04:40
1851,1,2018-06-03 07:04:40
1852,1,2018-06-03 07:04:40
1853,1,2018-06-03 07:04:40
1854,1,2018-06-03 07:04:40
1855,1,2018-06-03 07:04:40
1856,1,2018-06-03 07:04:40
1857,1,2018-06-03 07:04:40
1858,1,2018-06-03 07:04:40
1859,1,2018-06-03 07:04:40
1860,1,2018-06-03 07:04:40
1861,1,2018-06-03 07:04:40
1862,1,2018-06-03 07:04:40
1863,1,2018-06-03 07:04:40
1864,1,2018-06-03 07:04:40
1865,1,2018-06-03 07:04:40
1866,1,2018-06-03 07:04:40
1867,1,2018-06-03 07:04:40
1868,1,2018-06-03 07:04:40
1869,1,2018-06-03 07:04:40
1870,1,2018-06-03 07:04:40
1871,1,2018-06-03 07:04:40
1872,1,2018-06-03 07:04:40
1873,1,2018-06-03 07:04:40
1874,1,2018-06-03 07:04:40
1875,1,2018-06-03 07:04:40
1876,1,2018-06-03 07:04:40
1877,1,2018-06-03 07:04:40
1878,1,2018-06-03 07:04:40
1879,1,2018-06-03 07:04:40
1880,1,2018-06-03 07:04:40
1881,1,2018-06-03 07:04:40
1882,1,2018-06-03 07:04:40
1883,1,2018-06-03 07:04:40
1884,1,2018-06-03 07:04:40
1885,1,2018-06-03 07:04:40
1886,1,2018-06-03 07:04:40
1887,1,2018-06-03 07:04:40
1888,1,2018-06-03 07:04:40
1889,1,2018-06-03 07:04:40
1890,1,2018-06-03 07:04:40
1891,1,2018-06-03 07:04:40
1892,1,2018-06-03 07:04:40
1893,1,2018-06-03 07:04:40
1894,1,2018-06-03 07:04:40
1895,1,2018-06-03 07:04:40
1896,1,2018-06-03 07:04:40
1897,1,2018-06-03 07:04:40
1898,1,2018-06-03 07:04:40
1899,1,2018-06-03 07:04:40
1900,1,2018-06-03 07:04:40
1901,1,2018-06-03 07:04:40
1902,1,2018-06-03 07:04:40
1903,1,2018-06-03 07:04:40
1904,1,2018-06-03 07:04:40
1905,1,2018-06-03 07:04:40
1906,1,2018-06-03 07:04:40
1907,1,2018-06-03 07:04:40
1908,1,2018-06-03 07:04:40
1909,1,2018-06-03 07:04:40
1910,1,2018-06-03 07:04:40
1911,1,2018-06-03 07:04:40
1912,1,2018-06-03 07:04:40
1913,1,2018-06-03 07:04:40
1914,1,2018-06-03 07:04:40
1915,1,2018-06-03 07:04:40
1916,1,2018-06-03 07:04:40
1917,1,2018-06-03 07:04:40
1918,1,2018-06-03 07:04:40
1919,1,2018-06-03 07:04:40
1920,1,2018-06-03 07:04:40
1921,1,2018-06-03 07:04:40
1922,1,2018-06-03 07:04:40
1923,1,2018-06-03 07:04:40
1924,1,2018-06-03 07:04:40
1925,1,2018-06-03 07:04:40
1926,1,2018-06-03 07:04:40
1927,1,2018-06-03 07:04:40
1928,1,2018-06-03 07:04:40
1929,1,2018-06-03 07:04:40
1930,1,2018-06-03 07:04:40
1931,1,2018-06-03 07:04:40
1932,1,2018-06-03 07:04:40
1933,1,2018-06-03 07:04:40
1934,1,2018-06-03 07:04:40
1935,1,2018-06-03 07:04:40
1936,1,2018-06-03 07:04:40
1937,1,2018-06-03 07:04:40
1938,1,2018-06-03 07:04:40
1939,1,2018-06-03 07:04:40
1940,1,2018-06-03 07:04:40
1941,1,2018-06-03 07:04:40
1942,1,2018-06-03 07:04:40
1943,1,2018-06-03 07:04:40
1944,1,2018-06-03 07:04:40
1945,1,2018-06-03 07:04:40
1946,1,2018-06-03 07:04:40
1947,1,2018-06-03 07:04:40
1948,1,2018-06-03 07:04:40
1949,1,2018-06-03 07:04:40
1950,1,2018-06-03 07:04:40
1951,1,2018-06-03 07:04:40
1952,1,2018-06-03 07:04:40
1953,1,2018-06-03 07:04:40
1954,1,2018-06-03 07:04:40
1955,1,2018-06-03 07:04:40
1956,1,2018-06-03 07:04:40
1957,1,2018-06-03 07:04:40
1958,1,2018-06-03 07:04:40
1959,1,2018-06-03 07:04:40
1960,1,2018-06-03 07:04:40
1961,1,2018-06-03 07:04:40
1962,1,2018-06-03 07:04:40
1963,1,2018-06-03 07:04:40
1964,1,2018-06-03 07:04:40
1965,1,2018-06-03 07:04:40
1966,1,2018-06-03 07:04:40
1967,1,2018-06-03 07:04:40
1968,1,2018-06-03 07:04:40
1969,1,2018-06-03 07:04:40
1970,1,2018-06-03 07:04:40
1971,1,2018-06-03 07:04:40
1972,1,2018-06-03 07:04:40
1973,1,2018-06-03 07:04:40
1974,1,2018-06-03 07:04:40
1975,1,2018-06-03 07:04:40
1976,1,2018-06-03 07:04:40
1977,1,2018-06-03 07:04:40
1978,1,2018-06-03 07:04:40
1979,1,2018-06-03 07:04:40
1980,1,2018-06-03 07:04:40
1981,1,2018-06-03 07:04:40
1982,1,2018-06-03 07:04:40
1983,1,2018-06-03 07:04:40
1984,1,2018-06-03 07:04:40
1985,1,2018-06-03 07:04:40
1986,1,2018-06-03 07:04:40
1987,1,2018-06-03 07:04:40
1988,1,2018-06-03 07:04:40
1989,1,2018-06-03 07:04:40
1990,1,2018-06-03 07:04:40
1991,1,2018-06-03 07:04:40
1992,1,2018-06-03 07:04:40
1993,1,2018-06-03 07:04:40
1994,1,2018-06-03 07:04:40
1995,1,2018-06-03 07:04:40
1996,1,2018-06-03 07:04:40
1997,1,2018-06-03 07:04:40
1998,1,2018-06-03 07:04:40
1999,1,2018-06-03 07:04:40
2000,1,2018-06-03 07:04:40
2001,1,2018-06-03 07:04:40
2002,1,2018-06-03 07:04:40
2003,1,2018-06-03 07:04:40
2004,1,2018-06-03 07:04:40
2005,1,2018-06-03 07:04:40
2006,1,2018-06-03 07:04:40
2007,1,2018-06-03 07:04:40
2008,1,2018-06-03 07:04:40
2009,1,2018-06-03 07:04:40
2010,1,2018-06-03 07:04:40
2011,1,2018-06-03 07:04:40
2012,1,2018-06-03 07:04:40
2013,1,2018-06-03 07:04:40
2014,1,2018-06-03 07:04:40
2015,1,2018-06-03 07:04:40
2016,1,2018-06-03 07:04:40
2017,1,2018-06-03 07:04:40
2018,1,2018-06-03 07:04:40
2019,1,2018-06-03 07:04:40
2020,1,2018-06-03 07:04:40
2021,1,2018-06-03 07:04:40
2022,1,2018-06-03 07:04:40
2023,1,2018-06-03 07:04:40
2024,1,2018-06-03 07:04:40
2025,1,2018-06-03 07:04:40
2026,1,2018-06-03 07:04:40
2027,1,2018-06-03 07:04:40
2028,1,2018-06-03 07:04:40
2029,1,2018-06-03 07:04:40
2030,1,2018-06-03 07:04:40
2031,1,2018-06-03 07:04:40
2032,1,2018-06-03 07:04:40
2033,1,2018-06-03 07:04:40
2034,1,2018-06-03 07:04:40
2035,1,2018-06-03 07:04:40
2036,1,2018-06-03 07:04:40
2037,1,2018-06-03 07:04:40
2038,1,2018-06-03 07:04:40
2039,1,2018-06-03 07:04:40
2040,1,2018-06-03 07:04:40
2041,1,2018-06-03 07:04:40
2042,1,2018-06-03 07:04:40
2043,1,2018-06-03 07:04:40
2044,1,2018-06-03 07:04:40
2045,1,2018-06-03 07:04:40
2046,1,2018-06-03 07:04:40
2047,1,2018-06-03 07:04:40
2048,1,2018-06-03 07:04:40
2049,1,2018-06-03 07:04:40
2050,1,2018-06-03 07:04:40
2051,1,2018-06-03 07:04:40
2052,1,2018-06-03 07:04:40
2053,1,2018-06-03 07:04:40
2054,1,2018-06-03 07:04:40
2055,1,2018-06-03 07:04:40
2056,1,2018-06-03 07:04:40
2057,1,2018-06-03 07:04:40
2058,1,2018-06-03 07:04:40
2059,1,2018-06-03 07:04:40
2060,1,2018-06-03 07:04:40
2061,1,2018-06-03 07:04:40
2062,1,2018-06-03 07:04:40
2063,1,2018-06-03 07:04:40
2064,1,2018-06-03 07:04:40
2065,1,2018-06-03 07:04:40
2066,1,2018-06-03 07:04:40
2067,1,2018-06-03 07:04:40
2068,1,2018-06-03 07:04:40
2069,1,2018-06-03 07:04:40
2070,1,2018-06-03 07:04:40
2071,1,2018-06-03 07:04:40
2072,1,2018-06-03 07:04:40
2073,1,2018-06-03 07:04:40
2074,1,2018-06-03 07:04:40
2075,1,2018-06-03 07:04:40
2076,1,2018-06-03 07:04:40
2077,1,2018-06-03 07:04:40
2078,1,2018-06-03 07:04:40
2079,1,2018-06-03 07:04:40
2080,1,2018-06-03 07:04:40
2081,1,2018-06-03 07:04:40
2082,1,2018-06-03 07:04:40
2083,1,2018-06-03 07:04:40
2084,1,2018-06-03 07:04:40
2085,1,2018-06-03 07:04:40
2086,1,2018-06-03 07:04:40
2087,1,2018-06-03 07:04:40
2088,1,2018-06-03 07:04:40
2089,1,2018-06-03 07:04:40
2090,1,2018-06-03 07:04:40
2091,1,2018-06-03 07:04:40
2092,1,2018-06-03 07:04:40
2093,1,2018-06-03 07:04:40
2094,1,2018-06-03 07:04:40
2095,1,2018-06-03 07:04:40
2096,1,2018-06-03 07:04:40
2097,1,2018-06-03 07:04:40
2098,1,2018-06-03 07:04:40
2099,1,2018-06-03 07:04:40
2100,1,2018-06-03 07:04:40
2101,1,2018-06-03 07:04:40
2102,1,2018-06-03 07:04:40
2103,1,2018-06-03 07:04:40
2104,1,2018-06-03 07:04:40
2105,1,2018-06-03 07:04:40
2106,1,2018-06-03 07:04:40
2107,1,2018-06-03 07:04:40
2108,1,2018-06-03 07:04:40
2109,1,2018-06-03 07:04:40
2110,1,2018-06-03 07:04:40
2111,1,2018-06-03 07:04:40
2112,1,2018-06-03 07:04:40
2113,1,2018-06-03 07:04:40
2114,1,2018-06-03 07:04:40
2115,1,2018-06-03 07:04:40
2116,1,2018-06-03 07:04:40
2117,1,2018-06-03 07:04:40
2118,1,2018-06-03 07:04:40
2119,1,2018-06-03 07:04:40
2120,1,2018-06-03 07:04:40
2121,1,2018-06-03 07:04:40
2122,1,2018-06-03 07:04:40
2123,1,2018-06-03 07:04:40
2124,1,2018-06-03 07:04:40
2125,1,2018-06-03 07:04:40
2126,1,2018-06-03 07:04:40
2127,1,2018-06-03 07:04:40
2128,1,2018-06-03 07:04:40
2129,1,2018-06-03 07:04:40
2130,1,2018-06-03 07:04:40
2131,1,2018-06-03 07:04:40
2132,1,2018-06-03 07:04:40
2133,1,2018-06-03 07:04:40
2134,1,2018-06-03 07:04:40
2135,1,2018-06-03 07:04:40
2136,1,2018-06-03 07:04:40
2137,1,2018-06-03 07:04:40
2138,1,2018-06-03 07:04:40
2139,1,2018-06-03 07:04:40
2140,1,2018-06-03 07:04:40
2141,1,2018-06-03 07:04:40
2142,1,2018-06-03 07:04:40
2143,1,2018-06-03 07:04:40
2144,1,2018-06-03 07:04:40
2145,1,2018-06-03 07:04:40
2146,1,2018-06-03 07:04:40
2147,1,2018-06-03 07:04:40
2148,1,2018-06-03 07:04:40
2149,1,2018-06-03 07:04:40
2150,1,2018-06-03 07:04:40
2151,1,2018-06-03 07:04:40
2152,1,2018-06-03 07:04:40
2153,1,2018-06-03 07:04:40
2154,1,2018-06-03 07:04:40
2155,1,2018-06-03 07:04:40
2156,1,2018-06-03 07:04:40
2157,1,2018-06-03 07:04:40
2158,1,2018-06-03 07:04:40
2159,1,2018-06-03 07:04:40
2160,1,2018-06-03 07:04:40
2161,1,2018-06-03 07:04:40
2162,1,2018-06-03 07:04:40
2163,1,2018-06-03 07:04:40
2164,1,2018-06-03 07:04:40
2165,1,2018-06-03 07:04:40
2166,1,2018-06-03 07:04:40
2167,1,2018-06-03 07:04:40
2168,1,2018-06-03 07:04:40
2169,1,2018-06-03 07:04:40
2170,1,2018-06-03 07:04:40
2171,1,2018-06-03 07:04:40
2172,1,2018-06-03 07:04:40
2173,1,2018-06-03 07:04:40
2174,1,2018-06-03 07:04:40
2175,1,2018-06-03 07:04:40
2176,1,2018-06-03 07:04:40
2177,1,2018-06-03 07:04:40
2178,1,2018-06-03 07:04:40
2179,1,2018-06-03 07:04:40
2180,1,2018-06-03 07:04:40
2181,1,2018-06-03 07:04:40
2182,1,2018-06-03 07:04:40
2183,1,2018-06-03 07:04:40
2184,1,2018-06-03 07:04:40
2185,1,2018-06-03 07:04:40
2186,1,2018-06-03 07:04:40
2187,1,2018-06-03 07:04:40
2188,1,2018-06-03 07:04:40
2189,1,2018-06-03 07:04:40
2190,1,2018-06-03 07:04:40
2191,1,2018-06-03 07:04:40
2192,1,2018-06-03 07:04:40
2193,1,2018-06-03 07:04:40
2194,1,2018-06-03 07:04:40
2195,1,2018-06-03 07:04:40
2196,1,2018-06-03 07:04:40
2197,1,2018-06-03 07:04:40
2198,1,2018-06-03 07:04:40
2199,1,2018-06-03 07:04:40
2200,1,2018-06-03 07:04:40
2201,1,2018-06-03 07:04:40
2202,1,2018-06-03 07:04:40
2203,1,2018-06-03 07:04:40
2204,1,2018-06-03 07:04:40
2205,1,2018-06-03 07:04:40
2206,1,2018-06-03 07:04:40
2207,1,2018-06-03 07:04:40
2208,1,2018-06-03 07:04:40
2209,1,2018-06-03 07:04:40
2210,1,2018-06-03 07:04:40
2211,1,2018-06-03 07:04:40
2212,1,2018-06-03 07:04:40
2213,1,2018-06-03 07:04:40
2214,1,2018-06-03 07:04:40
2215,1,2018-06-03 07:04:40
2216,1,2018-06-03 07:04:40
2217,1,2018-06-03 07:04:40
2218,1,2018-06-03 07:04:40
2219,1,2018-06-03 07:04:40
2220,1,2018-06-03 07:04:40
2221,1,2018-06-03 07:04:40
2222,1,2018-06-03 07:04:40
2223,1,2018-06-03 07:04:40
2224,1,2018-06-03 07:04:40
2225,1,2018-06-03 07:04:40
2226,1,2018-06-03 07:04:40
2227,1,2018-06-03 07:04:40
2228,1,2018-06-03 07:04:40
2229,1,2018-06-03 07:04:40
2230,1,2018-06-03 07:04:40
2231,1,2018-06-03 07:04:40
2232,1,2018-06-03 07:04:40
2233,1,2018-06-03 07:04:40
2234,1,2018-06-03 07:04:40
2235,1,2018-06-03 07:04:40
2236,1,2018-06-03 07:04:40
2237,1,2018-06-03 07:04:40
2238,1,2018-06-03 07:04:40
2239,1,2018-06-03 07:04:40
2240,1,2018-06-03 07:04:40
2241,1,2018-06-03 07:04:40
2242,1,2018-06-03 07:04:40
2243,1,2018-06-03 07:04:40
2244,1,2018-06-03 07:04:40
2245,1,2018-06-03 07:04:40
2246,1,2018-06-03 07:04:40
2247,1,2018-06-03 07:04:40
2248,1,2018-06-03 07:04:40
2249,1,2018-06-03 07:04:40
2250,1,2018-06-03 07:04:40
2251,1,2018-06-03 07:04:40
2252,1,2018-06-03 07:04:40
2253,1,2018-06-03 07:04:40
2254,1,2018-06-03 07:04:40
2255,1,2018-06-03 07:04:40
2256,1,2018-06-03 07:04:40
2257,1,2018-06-03 07:04:40
2258,1,2018-06-03 07:04:40
2259,1,2018-06-03 07:04:40
2260,1,2018-06-03 07:04:40
2261,1,2018-06-03 07:04:40
2262,1,2018-06-03 07:04:40
2263,1,2018-06-03 07:04:40
2264,1,2018-06-03 07:04:40
2265,1,2018-06-03 07:04:40
2266,1,2018-06-03 07:04:40
2267,1,2018-06-03 07:04:40
2268,1,2018-06-03 07:04:40
2269,1,2018-06-03 07:04:40
2270,1,2018-06-03 07:04:40
2271,1,2018-06-03 07:04:40
2272,1,2018-06-03 07:04:40
2273,1,2018-06-03 07:04:40
2274,1,2018-06-03 07:04:40
2275,1,2018-06-03 07:04:40
2276,1,2018-06-03 07:04:40
2277,1,2018-06-03 07:04:40
2278,1,2018-06-03 07:04:40
2279,1,2018-06-03 07:04:40
2280,1,2018-06-03 07:04:40
2281,1,2018-06-03 07:04:40
2282,1,2018-06-03 07:04:40
2283,1,2018-06-03 07:04:40
2284,1,2018-06-03 07:04:40
2285,1,2018-06-03 07:04:40
2286,1,2018-06-03 07:04:40
2287,1,2018-06-03 07:04:40
2288,1,2018-06-03 07:04:40
2289,1,2018-06-03 07:04:40
2290,1,2018-06-03 07:04:40
2291,1,2018-06-03 07:04:40
2292,1,2018-06-03 07:04:40
2293,1,2018-06-03 07:04:40
2294,1,2018-06-03 07:04:40
2295,1,2018-06-03 07:04:40
2296,1,2018-06-03 07:04:40
2297,1,2018-06-03 07:04:40
2298,1,2018-06-03 07:04:40
2299,1,2018-06-03 07:04:40
2300,1,2018-06-03 07:04:40
2301,1,2018-06-03 07:04:40
2302,1,2018-06-03 07:04:40
2303,1,2018-06-03 07:04:40
2304,1,2018-06-03 07:04:40
2305,1,2018-06-03 07:04:40
2306,1,2018-06-03 07:04:40
2307,1,2018-06-03 07:04:40
2308,1,2018-06-03 07:04:40
2309,1,2018-06-03 07:04:40
2310,1,2018-06-03 07:04:40
2311,1,2018-06-03 07:04:40
2312,1,2018-06-03 07:04:40
2313,1,2018-06-03 07:04:40
2314,1,2018-06-03 07:04:40
2315,1,2018-06-03 07:04:40
2316,1,2018-06-03 07:04:40
2317,1,2018-06-03 07:04:40
2318,1,2018-06-03 07:04:40
2319,1,2018-06-03 07:04:40
2320,1,2018-06-03 07:04:40
2321,1,2018-06-03 07:04:40
2322,1,2018-06-03 07:04:40
2323,1,2018-06-03 07:04:40
2324,1,2018-06-03 07:04:40
2325,1,2018-06-03 07:04:40
2326,1,2018-06-03 07:04:40
2327,1,2018-06-03 07:04:40
2328,1,2018-06-03 07:04:40
2329,1,2018-06-03 07:04:40
2330,1,2018-06-03 07:04:40
2331,1,2018-06-03 07:04:40
2332,1,2018-06-03 07:04:40
2333,1,2018-06-03 07:04:40
2334,1,2018-06-03 07:04:40
2335,1,2018-06-03 07:04:40
2336,1,2018-06-03 07:04:40
2337,1,2018-06-03 07:04:40
2338,1,2018-06-03 07:04:40
2339,1,2018-06-03 07:04:40
2340,1,2018-06-03 07:04:40
2341,1,2018-06-03 07:04:40
2342,1,2018-06-03 07:04:40
2343,1,2018-06-03 07:04:40
2344,1,2018-06-03 07:04:40
2345,1,2018-06-03 07:04:40
2346,1,2018-06-03 07:04:40
2347,1,2018-06-03 07:04:40
2348,1,2018-06-03 07:04:40
2349,1,2018-06-03 07:04:40
2350,1,2018-06-03 07:04:40
2351,1,2018-06-03 07:04:40
2352,1,2018-06-03 07:04:40
2353,1,2018-06-03 07:04:40
2354,1,2018-06-03 07:04:40
2355,1,2018-06-03 07:04:40
2356,1,2018-06-03 07:04:40
2357,1,2018-06-03 07:04:40
2358,1,2018-06-03 07:04:40
2359,1,2018-06-03 07:04:40
2360,1,2018-06-03 07:04:40
2361,1,2018-06-03 07:04:40
2362,1,2018-06-03 07:04:40
2363,1,2018-06-03 07:04:40
2364,1,2018-06-03 07:04:40
2365,1,2018-06-03 07:04:40
2366,1,2018-06-03 07:04:40
2367,1,2018-06-03 07:04:40
2368,1,2018-06-03 07:04:40
2369,1,2018-06-03 07:04:40
2370,1,2018-06-03 07:04:40
2371,1,2018-06-03 07:04:40
2372,1,2018-06-03 07:04:40
2373,1,2018-06-03 07:04:40
2374,1,2018-06-03 07:04:40
2375,1,2018-06-03 07:04:40
2376,1,2018-06-03 07:04:40
2377,1,2018-06-03 07:04:40
2378,1,2018-06-03 07:04:40
2379,1,2018-06-03 07:04:40
2380,1,2018-06-03 07:04:40
2381,1,2018-06-03 07:04:40
2382,1,2018-06-03 07:04:40
2383,1,2018-06-03 07:04:40
2384,1,2018-06-03 07:04:40
2385,1,2018-06-03 07:04:40
